348ea7e08d8b6e7f46f73065ad3ba75614edc12c		2013-10-04T18:45:16+05:30	2023-10-13T12:29:35-05:00	all: copy the useful parts from the kirkstone-mesa branch
358fe42d34a7570896e5d1639869da564ddd0484	bbbd5cbb55e4c54d3b02456ae553bea86fd61506	2018-03-09T23:49:04+05:30	2018-03-09T23:49:04+05:30	wlpvr_ws: Map DBM buffers and populate meminfo
375a54d74a6e76ff6542b8e4fc8f2fe5703ea4b6	b6801bf89e00d69893c2957455bbeb3195c0ed52	2016-02-02T10:23:53+05:30	2016-02-02T10:23:53+05:30	um: resolve screen flicker issue with multi-layer
3a6fbbf28701188e7072a601b8bf78c3d081ef67	9e9b169175508936fd3f55c2c137fddbddf69deb	2016-02-27T22:02:09+05:30	2016-02-27T22:02:09+05:30	um: add a sample powervr.ini config file
3af51eb8fe10f73c4bb64c4cc31e44ab4676081f	54ba970e33d3c13f726d7c035f3b5c3dcb74afdc	2016-06-17T15:04:45-04:00	2016-06-17T15:04:45-04:00	um: null_drm/gbm: add RGB565 support
3c0537748dd283b2de9c5369570aa2aade5a9979	a5152f0b90bf3916eb1f478ac9fefe7d7ebe8bd9	2016-11-29T21:19:51+05:30	2016-11-29T21:19:51+05:30	um: null_drm: pass actual depth instead of width in drmModeAddFB()
3e87c6012fc32363aebe832a5739f87a23626430	f77e46ecaaa0ec73be54fb8ed2fc40f46f8df16e	2015-11-26T19:32:24+05:30	2015-11-26T19:32:24+05:30	um: free buffer if ImportGEM fails
45fcc025b06d4607f332a9a32ffd43fa0e106490	375a54d74a6e76ff6542b8e4fc8f2fe5703ea4b6	2016-02-16T18:25:00+05:30	2016-02-16T18:25:00+05:30	um: add support for YUYV EGL Images
48587c72c467fdde3de9f6f1140cab2e4aeb5c0b	b11a6df7d8911f154a44e0dca5ad850a0cfa39d5	2023-10-13T17:51:21-05:00	2023-10-13T17:51:21-05:00	Makefile: fix the init conditional and clean tmpfiles
497699ed04a92d800bdc6e60f9554b28eb1f11fd	4af754e6d5bae7bce5ae641d8cbaf6ccaef71199	2018-05-21T14:07:52+05:30	2018-05-21T14:07:52+05:30	ep21: 21-may-2018 release
4a687437492f359c813a46215439a2df09a37f47	8d4ba04a2da59989b21aacca9defdf387e321695	2016-06-07T13:31:40+05:30	2016-06-07T13:32:21+05:30	um: don't flush GC during eglMakeCurrent
4ac0dba02717a7d7196f0b38b1fd6366f5b04ca7	b6e57ccf36fc8c36d988246bc7510f0dec42d991	2015-07-23T21:48:45+05:30	2015-07-23T21:48:45+05:30	wayland: Fix SGX HW recovery issue due to delayed Weston buffer release event
4af754e6d5bae7bce5ae641d8cbaf6ccaef71199	1d011ebc66d6880d28cc283c531ea7d64c227944	2018-05-14T17:09:10+05:30	2018-05-14T17:54:14+05:30	ep21: 26-apr-2018 release
4cdbb6b192fc5cac53695faca3c3f8be16ca871d	3af51eb8fe10f73c4bb64c4cc31e44ab4676081f	2016-06-27T19:02:46+05:30	2016-06-27T19:02:46+05:30	um: disable active power management
5209293a1fff243c0a3542ab033b1b714630d5e3	850eb36179976ca886365c7d3815302c0602e952	2016-07-04T15:01:11+05:30	2016-07-04T15:01:11+05:30	um: disable active power management
53be02a24a30a4c74eb48f2c84fda789bd95ab33	b28d48ed01112c52ec649f0cb9aefd99949c4da2	2015-01-28T17:44:55+05:30	2015-01-28T17:44:55+05:30	Enable texture2D operation for EGLImage based textures
5471ae49524ea662ecd089d10ba389a466382ab0	bce94b557ffddd3984f8347ec41c5bfe464dff9e	2019-01-25T10:19:05+05:30	2019-01-25T16:20:10+05:30	um: wlegl: add apphint to configure yuv CSC range
54ba970e33d3c13f726d7c035f3b5c3dcb74afdc	8d4ba04a2da59989b21aacca9defdf387e321695	2016-05-26T15:06:23-04:00	2016-05-26T15:06:23-04:00	um: merge the gles2 changes from ED3917252 to fix the QML overlay problem
551665bf9c321bc3e7721416e6ebbc9f65c18155	ce7b96b88d31da27af5b3a2a890aba180a014fc4 7519eda203308c4356e68fd6af67a0900ed09cb4	2020-09-17T11:16:21-05:00	2020-09-17T11:16:21-05:00	Merge pull request #30 in GRAPHICS/omap5-sgx-ddk-um-linux from ~A0271916/omap5-sgx-ddk-um-linux:dev/sdk7.1-libs-update to ti-img-sgx/zeus/1.17.4948957
5603bbaba7b8a88173f3652c8e949c0458601e6b	45fcc025b06d4607f332a9a32ffd43fa0e106490	2016-03-05T13:03:53+05:30	2016-03-05T13:03:53+05:30	um: Fix for SIGSEGV triggered by CloseDisplay
562db8257cc4bf04647e06a8644d73f5d77fe711	0e98623e944864f080cd886906b46ea9a5d830e5	2016-02-18T00:25:56+05:30	2016-02-18T00:25:56+05:30	um: fix errors with GL_API_EXT macro
5830fc09a5f37ca89b718d7c60a838e0267a6371	7c4dc86ec9d23186eb7b82cfd330c4c8551ff4e2	2018-05-18T17:14:23+05:30	2018-05-18T17:14:23+05:30	host: publish GLSL offline compilers for SGX
59368886f3ddb0094b92659a00ed023bef5183b3	225230e5dae17836a8acf6f6e9fb6e8200af4dea	2013-10-04T20:03:14+05:30	2013-10-04T20:03:14+05:30	Removed symbolic links from the files
5ba56469d0726d36df22f60a70f040f0e04b6846	f4c2dab8ca37727213b7c89011098b8bce393ccf	2019-01-11T15:50:34+05:30	2019-01-11T15:50:34+05:30	um: Check HWTQ blit restriction when destination layout is twiddled
5c54e382b226e37a8a0d2292f7234485d325ddae	cee15368ea1e6b941d403de6c8b03e08e2c2921f 6157c3841fdc80b1268443e6524759af33f92ad9	2019-08-29T06:52:08-05:00	2019-08-29T06:52:08-05:00	Merge pull request #20 in GRAPHICS/omap5-sgx-ddk-um-linux from GFXFORK/ramprasad-omap5-sgx-ddk-um-linux:bugfix/x0038811/kickresouce_fix to ed/ip31
5c6fd9643cb2148c5799407ce620eaf6f2e0164d	0cdd30e2deb16d48935f876772bf196b551f9787	2018-03-19T19:17:53+05:30	2018-03-19T19:17:53+05:30	glReadPixels + PVRSRVWrapExtMemory
5eda33fd3d4d66c1238589b252b6ac0a639ec3f4	cdf4d5bca3fb05b8c60a91748e4b5e569a92c258	2015-12-02T17:29:24+05:30	2015-12-02T17:29:24+05:30	um: resolve SGX HWrecovery when Wayland OpenGLES clients are killed
6019bf95ee30a65db6b27ea48e6ee65e8b16e0a6	739111e5d67871d08f9d7e643492bee40dce933c	2017-02-09T22:36:00+05:30	2017-02-09T22:36:00+05:30	um:  enhance wl_display validation criterion
6157c3841fdc80b1268443e6524759af33f92ad9	cee15368ea1e6b941d403de6c8b03e08e2c2921f	2019-08-29T12:05:15+05:30	2019-08-29T12:05:15+05:30	um: Remove references before destroying Render surface
615bae16bff8ec7ea5976e12062fe9844a876590	d184140aa5c17e13e1bf21151f1a7bc068bdf8bf	2017-05-31T16:27:47+05:30	2017-05-31T16:27:47+05:30	imgegl: Handle no current context in name-clash stub functions
626c4f773b7c704f1d9a55ca80f60a79f809186d	3a6fbbf28701188e7072a601b8bf78c3d081ef67	2016-03-15T09:55:43-04:00	2016-03-15T10:08:46-04:00	um: Merge the latest change from ED3917252 to fix the nullDRM display sync problem
6808b08416cc784bde4c27e0c01d120004f5b226	562db8257cc4bf04647e06a8644d73f5d77fe711	2016-02-27T20:55:05+05:30	2016-02-27T20:55:05+05:30	um: remove ews header files
70364424dd496833fad5b243c9e6cc8b077f04ac	a864d75b69430d23d23221148a12eb323fc443b0	2023-10-16T11:48:40-05:00	2023-10-16T11:48:40-05:00	ti437x_linux: add this platform to the current release
70afc89070b06c50808ff929c360835ba770920a	d2d9353c05eeb2e629805e7859d696d4cd202637	2016-02-13T18:08:03+05:30	2016-02-13T18:08:03+05:30	package: move binaries from local directory to default bin directory
719861a2a893b1ee0e03bdd932350917f3c4818c	da68cf8afa248ca7601bab6b5f71f25d8c354df5	2018-04-26T15:46:24+05:30	2018-04-26T15:46:24+05:30	um : wait for ops_complete in wayland egl
71a5df577f530b3f53c4e0045eb62a520f4f2d14	0af11b676900de5a3e5550728fe18acd88c29848	2014-12-14T13:11:18+05:30	2014-12-14T13:11:18+05:30	Add support for J6Eco
72512a1b1752c36d02cbe224890949e6b07a7ba1	02b1c54a1d3b4e748b7eb3cefe26933152f1477e	2017-12-20T14:36:38+05:30	2017-12-20T14:36:38+05:30	um: use PVRSRVWrapExtMemory instead of PVRSRVDmaBuf
739111e5d67871d08f9d7e643492bee40dce933c	3c0537748dd283b2de9c5369570aa2aade5a9979	2016-12-13T15:07:46+05:30	2016-12-13T15:07:46+05:30	um: add support for YUYV EGLImage
73d165f284bdf861a471e429c350c33349120003	32ebe15572e01bb72597d44d00f50dcde1b01d10	2013-11-07T13:06:58+05:30	2013-11-07T13:06:58+05:30	Manifest updated
742cf38aba13e1ba1a910cf1f036a1a212c263b6	551665bf9c321bc3e7721416e6ebbc9f65c18155	2021-04-17T15:22:08-05:00	2021-04-17T15:51:56-05:00	eglplatform.h: update to newer no x11 macro
7519eda203308c4356e68fd6af67a0900ed09cb4	ce7b96b88d31da27af5b3a2a890aba180a014fc4	2020-09-16T20:29:48-05:00	2020-09-16T20:29:48-05:00	Update all target artifacts
76251c0a88c172eb69a84324f033e4035b8a7a4e	742cf38aba13e1ba1a910cf1f036a1a212c263b6	2023-09-21T01:38:47-05:00	2023-09-21T08:19:30-05:00	update targets as per kirkstone machine names
790f225e2a20c8465f80510318dd1b09af1cd282	0f76ac03750a4f6c09290abf6b9fced696ca192d	2019-09-13T11:21:24-04:00	2019-09-13T12:01:14-04:00	Switch to using Mesa as frontend provider
7ac19e76160b132bc3d2c3024d9711e594013e2a	5603bbaba7b8a88173f3652c8e949c0458601e6b	2016-03-18T15:11:55+05:30	2016-03-18T15:11:55+05:30	um: specify YUV full range for Wayland DRM buffers
7c4dc86ec9d23186eb7b82cfd330c4c8551ff4e2	2736a396f9c801fc0818d830f8a3215aeb8b6534	2018-05-18T17:07:09+05:30	2018-05-18T17:07:09+05:30	um: add support for UYVY format in wl_drm
7ea8b3795fca0a820b7045d4f274fd81ac558473	c62d9066bde1139710532af27f5f5eb3d8781112 ca4061e0ba72e5ba8d68d59d6c6e491b2719ab9d	2019-01-11T04:47:43-06:00	2019-01-11T04:47:43-06:00	Merge pull request #13 in GRAPHICS/omap5-sgx-ddk-um-linux from GFXFORK/anand-omap5-sgx-ddk-um-linux:glslcompiler to ti-img-sgx/1.14.3699939_k4.4
81c999050252604aecdc31608cebcf095b77ccfe	87d7e5c1e4db1bab048939c9719059d549c1e8dd 27dd28616a44757742ae9c090b17a62235a7e805	2019-11-25T11:44:07-06:00	2019-11-25T11:44:07-06:00	Merge pull request #27 in GRAPHICS/omap5-sgx-ddk-um-linux from feature/x0038811/vdrm_support_ddk1.17 to release/ti-img-sgx/thud/2019.04+
84a396a4fb379f10931421e489ac8a199d6a9f2c	ca4ae4cdc7c8c0c9626d39350393e52701cb303b	2024-10-16T19:12:38-05:00	2024-10-16T19:12:38-05:00	all: rebuild with major fixes applied
84c730e8e0bc84c15550fbd00b542ff5b7e7f781	1cdef7f0b96d119c060ae8dac029f3dc12ee15aa	2023-10-13T16:29:24-05:00	2023-10-13T17:00:11-05:00	all: add systemd init script templating to this
850eb36179976ca886365c7d3815302c0602e952	7ac19e76160b132bc3d2c3024d9711e594013e2a	2016-05-31T13:01:08+05:30	2016-05-31T13:01:08+05:30	um: fix process id when SPM occurs
87d7e5c1e4db1bab048939c9719059d549c1e8dd	9e63d5ac0b40d6a70463173c597122b6645c8a95 909e237baf47d0bde006ff25552f5403fd7e359d	2019-09-05T11:03:37-05:00	2019-09-05T11:03:37-05:00	Merge pull request #21 in GRAPHICS/omap5-sgx-ddk-um-linux from GFXFORK/eric-omap5-sgx-ddk-um-linux:feature/a0850410/libgbm2ddk to ti-img-sgx/thud/1.17.4948957
8d4ba04a2da59989b21aacca9defdf387e321695	e91d6d37c28ae63c350fff9c91705fd315491093	2016-05-13T19:28:31+05:30	2016-05-13T19:35:34+05:30	um: rebuild DDK for GCC 5.3
905809029b877fea42e91b9738825a6294ff1775	742cf38aba13e1ba1a910cf1f036a1a212c263b6	2022-10-25T17:21:38-05:00	2023-01-04T09:40:13-06:00	Update all targets to latest UM libraries for Kirkstone
909e237baf47d0bde006ff25552f5403fd7e359d	9e63d5ac0b40d6a70463173c597122b6645c8a95	2019-09-04T15:10:12-04:00	2019-09-05T10:07:58-04:00	um: wsegl: Internalize libgbm to match Mesa plus bug fixes and feature enhancements
918f2f32d4dd27441f483ecd183da9e63372d732	497699ed04a92d800bdc6e60f9554b28eb1f11fd	2018-07-12T13:11:36+05:30	2018-07-12T13:11:36+05:30	ep21: 13-july-2018 release
93cc3bcfda94a44d58820142fa15117417d22935	f4c2dab8ca37727213b7c89011098b8bce393ccf 5ba56469d0726d36df22f60a70f040f0e04b6846	2019-01-11T04:43:54-06:00	2019-01-11T04:43:54-06:00	Merge pull request #12 in GRAPHICS/omap5-sgx-ddk-um-linux from GFXFORK/ramprasad-omap5-sgx-ddk-um-linux:bugfix/x0038811/naviapp_sgxrecovery to ed/ep21
